match_id,season,competition,player_id,player_name,team,is_home,is_starter,age,position_id,usual_position_id,shirt_number,country,formation,rating,minutes_played,first_name,last_name,goals_in_match,assists_in_match,position_name
4829753,2025,2. Bundesliga,212815,Timo Horn,Bochum,False,True,32.0,11,0,1,Germany,4-2-3-1,9.5,90,Timo,Horn,0,0,Goalkeeper
4829753,2025,2. Bundesliga,1290484,Leandro Morgalla,Bochum,False,True,21.0,32,1,39,Germany,4-2-3-1,7.3,90,Leandro,Morgalla,0,0,Defender
4829753,2025,2. Bundesliga,625214,Noah Loosli,Bochum,False,True,28.0,34,1,20,Switzerland,4-2-3-1,7.0,90,Noah,Loosli,0,0,Defender
4829753,2025,2. Bundesliga,920436,Philipp Strompf,Bochum,False,True,27.0,36,1,3,Germany,4-2-3-1,7.5,90,Philipp,Strompf,0,0,Defender
4829753,2025,2. Bundesliga,556027,Maximilian Wittek,Bochum,False,True,30.0,38,2,32,Germany,4-2-3-1,8.4,90,Maximilian,Wittek,0,1,Defender
4829753,2025,2. Bundesliga,1793498,Cajetan Lenz,Bochum,False,True,19.0,64,2,34,Germany,4-2-3-1,7.8,88,Cajetan,Lenz,1,0,Midfielder
4829753,2025,2. Bundesliga,1525304,Mats Pannewig,Bochum,False,True,21.0,66,2,24,Germany,4-2-3-1,7.5,90,Mats,Pannewig,0,0,Midfielder
4829753,2025,2. Bundesliga,1422564,Farid Alfa-Ruprecht,Bochum,False,True,19.0,83,3,29,Germany,4-2-3-1,7.7,82,Farid,Alfa-Ruprecht,0,0,Midfielder
4829753,2025,2. Bundesliga,1482728,Kjell Wätjen,Bochum,False,True,19.0,85,2,8,Germany,4-2-3-1,6.9,73,Kjell,Wätjen,0,0,Midfielder
4829753,2025,2. Bundesliga,625091,Gerrit Holtmann,Bochum,False,True,30.0,87,3,17,Philippines,4-2-3-1,7.1,73,Gerrit,Holtmann,0,0,Midfielder
4829753,2025,2. Bundesliga,1603681,Francis Onyeka,Bochum,False,True,18.0,115,3,21,Germany,4-2-3-1,8.0,90,Francis,Onyeka,1,0,Forward
4829756,2025,2. Bundesliga,1199140,Jonas Krumrey,Holstein Kiel,True,True,21.0,11,0,21,Germany,3-4-2-1,8.5,90,Jonas,Krumrey,0,0,Goalkeeper
4829756,2025,2. Bundesliga,861541,David Zec,Holstein Kiel,True,True,25.0,33,1,26,Slovenia,3-4-2-1,7.7,90,David,Zec,0,0,Defender
4829756,2025,2. Bundesliga,484640,Carl Johansson,Holstein Kiel,True,True,31.0,35,1,5,Sweden,3-4-2-1,7.2,90,Carl,Johansson,0,0,Defender
4829756,2025,2. Bundesliga,560990,Marco Komenda,Holstein Kiel,True,True,28.0,37,1,3,Germany,3-4-2-1,7.2,77,Marco,Komenda,0,0,Defender
4829756,2025,2. Bundesliga,1368049,Lasse Rosenboom,Holstein Kiel,True,True,23.0,62,2,23,Germany,3-4-2-1,6.9,84,Lasse,Rosenboom,0,0,Midfielder
4829756,2025,2. Bundesliga,1437580,Kasper Davidsen,Holstein Kiel,True,True,20.0,64,2,15,Denmark,3-4-2-1,8.5,90,Kasper,Davidsen,1,0,Midfielder
4829756,2025,2. Bundesliga,166934,Stefan Schwab,Holstein Kiel,True,True,35.0,66,2,22,Austria,3-4-2-1,7.0,84,Stefan,Schwab,0,0,Midfielder
4829756,2025,2. Bundesliga,1136403,John Tolkin,Holstein Kiel,True,True,23.0,68,2,47,USA,3-4-2-1,7.1,90,John,Tolkin,0,0,Midfielder
4829756,2025,2. Bundesliga,1014688,Alexander Bernhardsson,Holstein Kiel,True,True,27.0,84,2,11,Sweden,3-4-2-1,7.9,90,Alexander,Bernhardsson,0,0,Midfielder
4829756,2025,2. Bundesliga,1378854,Jonas Torrissen Therkelsen,Holstein Kiel,True,True,22.0,86,2,10,Norway,3-4-2-1,7.2,68,Jonas Torrissen,Therkelsen,0,0,Midfielder
4829756,2025,2. Bundesliga,1159556,Adrian Kapralik,Holstein Kiel,True,True,23.0,105,3,20,Slovakia,3-4-2-1,6.6,77,Adrian,Kapralik,0,0,Forward
4829756,2025,2. Bundesliga,1032824,Florian Kastenmeier,Fortuna Düsseldorf,False,True,28.0,11,0,33,Germany,4-2-3-1,6.2,90,Florian,Kastenmeier,0,0,Goalkeeper
4829756,2025,2. Bundesliga,182893,Matthias Zimmermann,Fortuna Düsseldorf,False,True,33.0,32,1,25,Germany,4-2-3-1,6.9,62,Matthias,Zimmermann,0,0,Defender
4829756,2025,2. Bundesliga,1083322,Tim Oberdorf,Fortuna Düsseldorf,False,True,29.0,34,1,15,Germany,4-2-3-1,7.1,90,Tim,Oberdorf,0,0,Defender
4829756,2025,2. Bundesliga,633094,Jesper Daland,Fortuna Düsseldorf,False,True,25.0,36,1,2,Norway,4-2-3-1,6.5,90,Jesper,Daland,0,0,Defender
4829756,2025,2. Bundesliga,687306,Emmanuel Iyoha,Fortuna Düsseldorf,False,True,28.0,38,2,19,Germany,4-2-3-1,6.8,90,Emmanuel,Iyoha,0,0,Defender
4829756,2025,2. Bundesliga,1201713,Tim Breithaupt,Fortuna Düsseldorf,False,True,23.0,64,2,6,Germany,4-2-3-1,7.0,82,Tim,Breithaupt,0,0,Midfielder
4829756,2025,2. Bundesliga,1282980,Kenneth Schmidt,Fortuna Düsseldorf,False,True,23.0,66,1,4,Germany,4-2-3-1,6.7,73,Kenneth,Schmidt,0,0,Midfielder
4829756,2025,2. Bundesliga,1180746,Christian Rasmussen,Fortuna Düsseldorf,False,True,22.0,83,3,10,Denmark,4-2-3-1,7.0,74,Christian,Rasmussen,0,0,Midfielder
4829756,2025,2. Bundesliga,1285119,Anouar El Azzouzi,Fortuna Düsseldorf,False,True,24.0,85,2,8,Netherlands,4-2-3-1,6.6,62,Anouar,El Azzouzi,0,0,Midfielder
4829756,2025,2. Bundesliga,848666,Florent Muslija,Fortuna Düsseldorf,False,True,27.0,87,2,24,Kosovo,4-2-3-1,6.9,90,Florent,Muslija,0,0,Midfielder
4829756,2025,2. Bundesliga,726956,Cedric Itten,Fortuna Düsseldorf,False,True,28.0,115,3,13,Switzerland,4-2-3-1,7.0,90,Cedric,Itten,0,0,Forward
4829758,2025,2. Bundesliga,562055,Dominik Reimann,Magdeburg,True,True,28.0,11,0,1,Germany,3-4-3,7.3,90,Dominik,Reimann,0,0,Goalkeeper
4829758,2025,2. Bundesliga,1531833,Luka Hyrylaeinen,Magdeburg,True,True,21.0,33,2,38,Finland,3-4-3,7.6,89,Luka,Hyrylaeinen,0,0,Defender
4829758,2025,2. Bundesliga,639580,Marcus Mathisen,Magdeburg,True,True,29.0,35,1,16,Denmark,3-4-3,7.3,90,Marcus,Mathisen,0,0,Defender
4829758,2025,2. Bundesliga,1222134,Max Geschwill,Magdeburg,True,True,24.0,37,1,28,Germany,3-4-3,6.6,90,Max,Geschwill,0,0,Defender
4829758,2025,2. Bundesliga,546190,Lubambo Musonda,Magdeburg,True,True,30.0,72,2,19,Zambia,3-4-3,6.4,90,Lubambo,Musonda,0,0,Midfielder
4829758,2025,2. Bundesliga,820132,Silas Gnaka,Magdeburg,True,True,26.0,74,2,25,Ivory Coast,3-4-3,6.4,89,Silas,Gnaka,0,0,Midfielder
4829758,2025,2. Bundesliga,1190549,Falko Michel,Magdeburg,True,True,24.0,76,2,21,Germany,3-4-3,6.6,77,Falko,Michel,0,0,Midfielder
4829758,2025,2. Bundesliga,814892,Alexander Nollenberger,Magdeburg,True,True,28.0,78,2,17,Germany,3-4-3,7.1,90,Alexander,Nollenberger,0,0,Midfielder
4829758,2025,2. Bundesliga,1399936,Rayan Ghrieb,Magdeburg,True,True,26.0,103,2,29,France,3-4-3,7.5,90,Rayan,Ghrieb,0,0,Forward
4829758,2025,2. Bundesliga,965327,Alexander Ahl Holmström,Magdeburg,True,True,26.0,105,3,11,Sweden,3-4-3,5.9,62,Alexander Ahl,Holmström,0,0,Forward
4829758,2025,2. Bundesliga,1367587,Laurin Ulrich,Magdeburg,True,True,20.0,107,2,8,Germany,3-4-3,6.7,90,Laurin,Ulrich,0,0,Forward
4829758,2025,2. Bundesliga,1478098,Dennis Seimen,Paderborn,False,True,19.0,11,0,41,Germany,3-4-3,8.3,90,Dennis,Seimen,0,0,Goalkeeper
4829758,2025,2. Bundesliga,1515976,Mattes Hansen,Paderborn,False,True,21.0,33,1,22,Germany,3-4-3,8.1,90,Mattes,Hansen,0,0,Defender
4829758,2025,2. Bundesliga,767790,Felix Götze,Paderborn,False,True,27.0,35,1,20,Germany,3-4-3,7.8,90,Felix,Götze,0,0,Defender
4829758,2025,2. Bundesliga,1415373,Tjark Scheller,Paderborn,False,True,23.0,37,1,25,Germany,3-4-3,7.0,90,Tjark,Scheller,0,0,Defender
4829758,2025,2. Bundesliga,1426060,Laurin Curda,Paderborn,False,True,24.0,72,2,17,Germany,3-4-3,6.7,46,Laurin,Curda,0,0,Midfielder
4829758,2025,2. Bundesliga,1073007,Filip Bilbija,Paderborn,False,True,25.0,74,2,7,Germany,3-4-3,6.1,20,Filip,Bilbija,0,0,Midfielder
4829758,2025,2. Bundesliga,1329169,Mika Baur,Paderborn,False,True,21.0,76,2,14,Germany,3-4-3,6.9,90,Mika,Baur,0,0,Midfielder
4829758,2025,2. Bundesliga,784225,Raphael Obermair,Paderborn,False,True,29.0,78,2,23,Germany,3-4-3,7.2,90,Raphael,Obermair,0,0,Midfielder
4829758,2025,2. Bundesliga,840947,Sebastian Klaas,Paderborn,False,True,27.0,103,2,26,Germany,3-4-3,7.7,72,Sebastian,Klaas,1,0,Forward
4829758,2025,2. Bundesliga,706500,Steffen Tigges,Paderborn,False,True,27.0,105,3,27,Germany,3-4-3,8.2,90,Steffen,Tigges,0,1,Forward
4829758,2025,2. Bundesliga,1321553,Stefano Marino,Paderborn,False,True,21.0,107,3,30,Germany,3-4-3,6.3,46,Stefano,Marino,0,0,Forward
4829761,2025,2. Bundesliga,212815,Timo Horn,Bochum,True,True,32.0,11,0,1,Germany,4-2-3-1,6.1,90,Timo,Horn,0,0,Goalkeeper
4829761,2025,2. Bundesliga,637753,Felix Passlack,Bochum,True,True,27.0,32,2,15,Germany,4-2-3-1,6.6,85,Felix,Passlack,0,0,Defender
4829761,2025,2. Bundesliga,625214,Noah Loosli,Bochum,True,True,28.0,34,1,20,Switzerland,4-2-3-1,6.9,90,Noah,Loosli,0,0,Defender
4829761,2025,2. Bundesliga,920436,Philipp Strompf,Bochum,True,True,27.0,36,1,3,Germany,4-2-3-1,7.0,90,Philipp,Strompf,0,0,Defender
4829761,2025,2. Bundesliga,556027,Maximilian Wittek,Bochum,True,True,30.0,38,2,32,Germany,4-2-3-1,7.1,90,Maximilian,Wittek,0,0,Defender
4829761,2025,2. Bundesliga,1793498,Cajetan Lenz,Bochum,True,True,19.0,64,2,34,Germany,4-2-3-1,7.0,78,Cajetan,Lenz,1,0,Midfielder
4829761,2025,2. Bundesliga,1525304,Mats Pannewig,Bochum,True,True,21.0,66,2,24,Germany,4-2-3-1,6.4,90,Mats,Pannewig,0,0,Midfielder
4829761,2025,2. Bundesliga,1422564,Farid Alfa-Ruprecht,Bochum,True,True,19.0,83,3,29,Germany,4-2-3-1,5.9,46,Farid,Alfa-Ruprecht,0,0,Midfielder
4829761,2025,2. Bundesliga,1482728,Kjell Wätjen,Bochum,True,True,19.0,85,2,8,Germany,4-2-3-1,6.6,46,Kjell,Wätjen,0,0,Midfielder
4829761,2025,2. Bundesliga,625091,Gerrit Holtmann,Bochum,True,True,30.0,87,3,17,Philippines,4-2-3-1,6.8,90,Gerrit,Holtmann,0,0,Midfielder
4829761,2025,2. Bundesliga,1603681,Francis Onyeka,Bochum,True,True,18.0,115,3,21,Germany,4-2-3-1,5.7,78,Francis,Onyeka,0,0,Forward
4829761,2025,2. Bundesliga,801122,Lennart Grill,Dynamo Dresden,False,True,26.0,11,0,22,Germany,5-4-1,7.4,90,Lennart,Grill,0,0,Goalkeeper
4829761,2025,2. Bundesliga,585268,Lukas Boeder,Dynamo Dresden,False,True,28.0,33,1,29,Germany,5-4-1,7.1,90,Lukas,Boeder,0,0,Defender
4829761,2025,2. Bundesliga,1571179,Julian Pauli,Dynamo Dresden,False,True,20.0,35,1,13,England,5-4-1,7.4,85,Julian,Pauli,0,0,Defender
4829761,2025,2. Bundesliga,1843898,Friedrich Mueller,Dynamo Dresden,False,True,19.0,37,2,42,Germany,5-4-1,6.5,90,Friedrich,Mueller,0,0,Defender
4829761,2025,2. Bundesliga,1002652,Konrad Faber,Dynamo Dresden,False,True,28.0,51,1,2,Germany,5-4-1,7.3,90,Konrad,Faber,0,0,Unknown
4829761,2025,2. Bundesliga,791614,Alexander Rossipal,Dynamo Dresden,False,True,29.0,59,1,19,Germany,5-4-1,8.2,90,Alexander,Rossipal,1,0,Unknown
4829761,2025,2. Bundesliga,1097375,Jakob Lemmer,Dynamo Dresden,False,True,25.0,72,3,10,Germany,5-4-1,7.0,73,Jakob,Lemmer,0,0,Midfielder
4829761,2025,2. Bundesliga,1587901,Kofi Amoako,Dynamo Dresden,False,True,20.0,74,2,6,Germany,5-4-1,6.7,66,Kofi,Amoako,0,0,Midfielder
4829761,2025,2. Bundesliga,933544,Luca Herrmann,Dynamo Dresden,False,True,26.0,76,2,8,Germany,5-4-1,7.3,90,Luca,Herrmann,0,0,Midfielder
4829761,2025,2. Bundesliga,659047,Niklas Hauptmann,Dynamo Dresden,False,True,29.0,78,2,27,Germany,5-4-1,6.7,85,Niklas,Hauptmann,0,0,Midfielder
4829761,2025,2. Bundesliga,467488,Vincent Vermeij,Dynamo Dresden,False,True,31.0,115,3,9,Netherlands,5-4-1,7.8,66,Vincent,Vermeij,1,0,Forward
4829764,2025,2. Bundesliga,1336731,Tjark Ernst,Hertha BSC,True,True,22.0,11,0,1,Germany,4-2-3-1,8.5,90,Tjark,Ernst,0,0,Goalkeeper
4829764,2025,2. Bundesliga,1282298,Linus Gechter,Hertha BSC,True,True,21.0,32,1,44,Germany,4-2-3-1,7.8,90,Linus,Gechter,0,0,Defender
4829764,2025,2. Bundesliga,265588,Toni Leistner,Hertha BSC,True,True,35.0,34,1,37,Germany,4-2-3-1,7.4,90,Toni,Leistner,0,0,Defender
4829764,2025,2. Bundesliga,1153342,Marton Dardai,Hertha BSC,True,True,23.0,36,1,31,Hungary,4-2-3-1,7.7,90,Marton,Dardai,0,0,Defender
4829764,2025,2. Bundesliga,1065940,Michal Karbownik,Hertha BSC,True,True,24.0,38,1,33,Poland,4-2-3-1,7.1,83,Michal,Karbownik,0,0,Defender
4829764,2025,2. Bundesliga,239911,Diego Demme,Hertha BSC,True,True,34.0,64,2,6,Germany,4-2-3-1,7.6,83,Diego,Demme,0,0,Midfielder
4829764,2025,2. Bundesliga,520342,Paul Seguin,Hertha BSC,True,True,30.0,66,2,30,Germany,4-2-3-1,7.8,90,Paul,Seguin,0,0,Midfielder
4829764,2025,2. Bundesliga,696433,Fabian Reese,Hertha BSC,True,True,27.0,83,3,11,Germany,4-2-3-1,7.8,90,Fabian,Reese,0,1,Midfielder
4829764,2025,2. Bundesliga,861445,Michaël Cuisance,Hertha BSC,True,True,26.0,85,2,10,France,4-2-3-1,7.4,90,Michaël,Cuisance,0,0,Midfielder
4829764,2025,2. Bundesliga,1255785,Marten Winkler,Hertha BSC,True,True,23.0,87,3,22,Germany,4-2-3-1,7.7,69,Marten,Winkler,1,0,Midfielder
4829764,2025,2. Bundesliga,1132183,Luca Schuler,Hertha BSC,True,True,26.0,115,3,18,Germany,4-2-3-1,6.6,68,Luca,Schuler,0,0,Forward
4829764,2025,2. Bundesliga,859752,Ron-Thorben Hoffmann,Eintracht Braunschweig,False,True,26.0,11,0,1,Germany,3-4-2-1,7.0,90,Ron-Thorben,Hoffmann,0,0,Goalkeeper
4829764,2025,2. Bundesliga,1024937,Kevin Ehlers,Eintracht Braunschweig,False,True,24.0,33,1,21,Germany,3-4-2-1,6.9,90,Kevin,Ehlers,0,0,Defender
4829764,2025,2. Bundesliga,1398397,Patrick Nkoa,Eintracht Braunschweig,False,True,26.0,35,1,3,Cameroon,3-4-2-1,6.2,81,Patrick,Nkoa,0,0,Defender
4829764,2025,2. Bundesliga,1235057,Lukas Frenkert,Eintracht Braunschweig,False,True,25.0,37,1,29,Germany,3-4-2-1,6.5,62,Lukas,Frenkert,0,0,Defender
4829764,2025,2. Bundesliga,1237634,Mehmet Aydin,Eintracht Braunschweig,False,True,23.0,62,3,8,Turkiye,3-4-2-1,6.8,70,Mehmet,Aydin,0,0,Midfielder
4829764,2025,2. Bundesliga,1072530,Florian Flick,Eintracht Braunschweig,False,True,25.0,64,2,6,Germany,3-4-2-1,7.0,90,Florian,Flick,0,0,Midfielder
4829764,2025,2. Bundesliga,973727,Sven Köhler,Eintracht Braunschweig,False,True,29.0,66,1,27,Germany,3-4-2-1,7.6,90,Sven,Köhler,0,0,Midfielder
4829764,2025,2. Bundesliga,1381854,Fabio Di Michele,Eintracht Braunschweig,False,True,22.0,68,2,22,Germany,3-4-2-1,7.4,81,Fabio,Di Michele,0,0,Midfielder
4829764,2025,2. Bundesliga,1000011,Christian Conteh,Eintracht Braunschweig,False,True,26.0,84,2,32,Germany,3-4-2-1,6.2,81,Christian,Conteh,0,0,Midfielder
4829764,2025,2. Bundesliga,683834,Leon Bell,Eintracht Braunschweig,False,True,29.0,86,2,19,Cameroon,3-4-2-1,6.5,90,Leon,Bell,0,0,Midfielder
4829764,2025,2. Bundesliga,1404445,Sidi Sané,Eintracht Braunschweig,False,True,22.0,105,3,24,Germany,3-4-2-1,6.1,90,Sidi,Sané,0,0,Forward
4829763,2025,2. Bundesliga,1032824,Florian Kastenmeier,Fortuna Düsseldorf,True,True,28.0,11,0,33,Germany,3-4-2-1,8.7,90,Florian,Kastenmeier,0,0,Goalkeeper
4829763,2025,2. Bundesliga,1083322,Tim Oberdorf,Fortuna Düsseldorf,True,True,29.0,33,1,15,Germany,3-4-2-1,7.2,90,Tim,Oberdorf,0,0,Defender
4829763,2025,2. Bundesliga,633094,Jesper Daland,Fortuna Düsseldorf,True,True,25.0,35,1,2,Norway,3-4-2-1,6.8,90,Jesper,Daland,0,0,Defender
4829763,2025,2. Bundesliga,1282980,Kenneth Schmidt,Fortuna Düsseldorf,True,True,23.0,37,1,4,Germany,3-4-2-1,8.0,90,Kenneth,Schmidt,0,0,Defender
4829763,2025,2. Bundesliga,642528,Moritz Heyer,Fortuna Düsseldorf,True,True,30.0,62,1,5,Germany,3-4-2-1,6.7,89,Moritz,Heyer,0,0,Midfielder
4829763,2025,2. Bundesliga,1285119,Anouar El Azzouzi,Fortuna Düsseldorf,True,True,24.0,64,2,8,Netherlands,3-4-2-1,6.8,82,Anouar,El Azzouzi,0,0,Midfielder
4829763,2025,2. Bundesliga,1201713,Tim Breithaupt,Fortuna Düsseldorf,True,True,23.0,66,2,6,Germany,3-4-2-1,7.1,90,Tim,Breithaupt,0,0,Midfielder
4829763,2025,2. Bundesliga,687306,Emmanuel Iyoha,Fortuna Düsseldorf,True,True,28.0,68,2,19,Germany,3-4-2-1,7.1,82,Emmanuel,Iyoha,0,0,Midfielder
4829763,2025,2. Bundesliga,1180746,Christian Rasmussen,Fortuna Düsseldorf,True,True,22.0,84,3,10,Denmark,3-4-2-1,6.2,74,Christian,Rasmussen,0,0,Midfielder
4829763,2025,2. Bundesliga,848666,Florent Muslija,Fortuna Düsseldorf,True,True,27.0,86,2,24,Kosovo,3-4-2-1,7.1,90,Florent,Muslija,0,0,Midfielder
4829763,2025,2. Bundesliga,726956,Cedric Itten,Fortuna Düsseldorf,True,True,28.0,105,3,13,Switzerland,3-4-2-1,8.7,90,Cedric,Itten,2,0,Forward
4829763,2025,2. Bundesliga,562055,Dominik Reimann,Magdeburg,False,True,28.0,11,0,1,Germany,3-4-3,6.1,90,Dominik,Reimann,0,0,Goalkeeper
4829763,2025,2. Bundesliga,639580,Marcus Mathisen,Magdeburg,False,True,29.0,33,1,16,Denmark,3-4-3,6.9,90,Marcus,Mathisen,0,0,Defender
4829763,2025,2. Bundesliga,1531833,Luka Hyrylaeinen,Magdeburg,False,True,21.0,35,2,38,Finland,3-4-3,7.1,82,Luka,Hyrylaeinen,0,0,Defender
4829763,2025,2. Bundesliga,932852,Tobias Müller,Magdeburg,False,True,31.0,37,1,5,Germany,3-4-3,6.9,90,Tobias,Müller,0,0,Defender
4829763,2025,2. Bundesliga,657504,Philipp Hercher,Magdeburg,False,True,29.0,72,2,27,Germany,3-4-3,6.8,89,Philipp,Hercher,0,0,Midfielder
4829763,2025,2. Bundesliga,1190549,Falko Michel,Magdeburg,False,True,24.0,74,2,21,Germany,3-4-3,7.3,82,Falko,Michel,0,0,Midfielder
4829763,2025,2. Bundesliga,1367587,Laurin Ulrich,Magdeburg,False,True,20.0,76,2,8,Germany,3-4-3,7.5,90,Laurin,Ulrich,0,0,Midfielder
4829763,2025,2. Bundesliga,814892,Alexander Nollenberger,Magdeburg,False,True,28.0,78,2,17,Germany,3-4-3,8.2,82,Alexander,Nollenberger,0,0,Midfielder
4829763,2025,2. Bundesliga,908847,Mateusz Zukowski,Magdeburg,False,True,23.0,103,3,22,Poland,3-4-3,6.6,90,Mateusz,Zukowski,0,0,Forward
4829763,2025,2. Bundesliga,1399936,Rayan Ghrieb,Magdeburg,False,True,26.0,105,2,29,France,3-4-3,6.3,74,Rayan,Ghrieb,0,0,Forward
4829763,2025,2. Bundesliga,629562,Baris Atik,Magdeburg,False,True,30.0,107,3,23,Turkiye,3-4-3,7.7,90,Baris,Atik,0,0,Forward
4829768,2025,2. Bundesliga,1478098,Dennis Seimen,Paderborn,True,True,19.0,11,0,41,Germany,3-4-2-1,7.0,90,Dennis,Seimen,0,0,Goalkeeper
4829768,2025,2. Bundesliga,1515976,Mattes Hansen,Paderborn,True,True,21.0,33,1,22,Germany,3-4-2-1,6.3,76,Mattes,Hansen,0,0,Defender
4829768,2025,2. Bundesliga,767790,Felix Götze,Paderborn,True,True,27.0,35,1,20,Germany,3-4-2-1,6.8,90,Felix,Götze,0,0,Defender
4829768,2025,2. Bundesliga,1415373,Tjark Scheller,Paderborn,True,True,23.0,37,1,25,Germany,3-4-2-1,6.5,90,Tjark,Scheller,0,0,Defender
4829768,2025,2. Bundesliga,1426060,Laurin Curda,Paderborn,True,True,24.0,62,2,17,Germany,3-4-2-1,6.8,90,Laurin,Curda,0,0,Midfielder
4829768,2025,2. Bundesliga,1362492,Santiago Castaneda,Paderborn,True,True,21.0,64,2,5,USA,3-4-2-1,6.6,90,Santiago,Castaneda,0,0,Midfielder
4829768,2025,2. Bundesliga,1329169,Mika Baur,Paderborn,True,True,21.0,66,2,14,Germany,3-4-2-1,6.3,76,Mika,Baur,0,0,Midfielder
4829768,2025,2. Bundesliga,784225,Raphael Obermair,Paderborn,True,True,29.0,68,2,23,Germany,3-4-2-1,6.9,90,Raphael,Obermair,0,0,Midfielder
4829768,2025,2. Bundesliga,1073007,Filip Bilbija,Paderborn,True,True,25.0,84,2,7,Germany,3-4-2-1,6.4,65,Filip,Bilbija,0,0,Midfielder
4829768,2025,2. Bundesliga,840947,Sebastian Klaas,Paderborn,True,True,27.0,86,2,26,Germany,3-4-2-1,7.0,65,Sebastian,Klaas,0,0,Midfielder
4829768,2025,2. Bundesliga,706500,Steffen Tigges,Paderborn,True,True,27.0,105,3,27,Germany,3-4-2-1,6.1,65,Steffen,Tigges,0,0,Forward
4829768,2025,2. Bundesliga,1257826,Nahuel Noll,Hannover 96,False,True,22.0,11,0,1,Germany,3-4-3,8.2,90,Nahuel,Noll,0,0,Goalkeeper
4829768,2025,2. Bundesliga,834602,Virgil Ghita,Hannover 96,False,True,27.0,33,1,5,Romania,3-4-3,6.3,90,Virgil,Ghita,0,0,Defender
4829768,2025,2. Bundesliga,860609,Boris Tomiak,Hannover 96,False,True,27.0,35,1,3,Germany,3-4-3,7.1,90,Boris,Tomiak,0,0,Defender
4829768,2025,2. Bundesliga,1053713,Maik Nawrocki,Hannover 96,False,True,24.0,37,1,6,Poland,3-4-3,8.7,90,Maik,Nawrocki,0,1,Defender
4829768,2025,2. Bundesliga,1337351,Hayate Matsuda,Hannover 96,False,True,22.0,72,1,27,Japan,3-4-3,7.4,90,Hayate,Matsuda,0,0,Midfielder
4829768,2025,2. Bundesliga,1301517,Enzo Leopold,Hannover 96,False,True,25.0,74,2,8,Germany,3-4-3,7.6,90,Enzo,Leopold,0,0,Midfielder
4829768,2025,2. Bundesliga,1596359,Noel Aseko-Nkili,Hannover 96,False,True,20.0,76,2,15,Germany,3-4-3,7.7,68,Noel,Aseko-Nkili,0,1,Midfielder
4829768,2025,2. Bundesliga,1436271,Kolja Oudenne,Hannover 96,False,True,24.0,78,3,29,Sweden,3-4-3,8.0,84,Kolja,Oudenne,0,0,Midfielder
4829768,2025,2. Bundesliga,1244356,Daisuke Yokota,Hannover 96,False,True,25.0,103,2,18,Japan,3-4-3,7.4,90,Daisuke,Yokota,0,0,Forward
4829768,2025,2. Bundesliga,664810,Benjamin Källman,Hannover 96,False,True,27.0,105,3,9,Finland,3-4-3,8.6,79,Benjamin,Källman,2,0,Forward
4829768,2025,2. Bundesliga,789638,Mustapha Bundu,Hannover 96,False,True,28.0,107,3,7,Sierra Leone,3-4-3,7.6,68,Mustapha,Bundu,0,0,Forward
4829769,2025,2. Bundesliga,1229804,Johannes Schenk,Preussen Münster,True,True,22.0,11,0,1,Germany,4-4-2,6.4,90,Johannes,Schenk,0,0,Goalkeeper
4829769,2025,2. Bundesliga,1520469,Jano ter Horst,Preussen Münster,True,True,23.0,32,1,27,Germany,4-4-2,7.5,90,Jano,ter Horst,0,0,Defender
4829769,2025,2. Bundesliga,1036220,Jannis Heuer,Preussen Münster,True,True,26.0,34,1,22,Germany,4-4-2,7.3,90,Jannis,Heuer,0,0,Defender
4829769,2025,2. Bundesliga,926447,Paul Jaeckel,Preussen Münster,True,True,27.0,36,1,3,Germany,4-4-2,7.0,90,Paul,Jaeckel,0,0,Defender
4829769,2025,2. Bundesliga,177734,Mikkel Kirkeskov,Preussen Münster,True,True,34.0,38,1,2,Denmark,4-4-2,7.4,90,Mikkel,Kirkeskov,0,0,Defender
4829769,2025,2. Bundesliga,1292582,Yassine Bouchama,Preussen Münster,True,True,28.0,72,2,5,Germany,4-4-2,6.2,90,Yassine,Bouchama,0,0,Midfielder
4829769,2025,2. Bundesliga,865970,Marcel Benger,Preussen Münster,True,True,27.0,74,2,6,Germany,4-4-2,6.7,66,Marcel,Benger,0,0,Midfielder
4829769,2025,2. Bundesliga,1282005,Zidan Sertdemir,Preussen Münster,True,True,20.0,76,2,7,Denmark,4-4-2,6.4,67,Zidan,Sertdemir,0,0,Midfielder
4829769,2025,2. Bundesliga,467495,Jorrit Hendrix,Preussen Münster,True,True,30.0,78,2,20,Netherlands,4-4-2,6.7,90,Jorrit,Hendrix,0,0,Midfielder
4829769,2025,2. Bundesliga,1086251,Oscar Vilhelmsson,Preussen Münster,True,True,22.0,104,3,11,Sweden,4-4-2,5.9,59,Oscar,Vilhelmsson,0,0,Forward
4829769,2025,2. Bundesliga,950822,Oliver Batista Meier,Preussen Münster,True,True,24.0,106,3,17,Germany,4-4-2,6.6,67,Oliver Batista,Meier,0,0,Forward
4829769,2025,2. Bundesliga,287894,Loris Karius,Schalke 04,False,True,32.0,11,0,1,Germany,3-4-2-1,8.3,90,Loris,Karius,0,0,Goalkeeper
4829769,2025,2. Bundesliga,1755657,Mertcan Ayhan,Schalke 04,False,True,19.0,33,1,43,Germany,3-4-2-1,6.6,69,Mertcan,Ayhan,0,0,Defender
4829769,2025,2. Bundesliga,725655,Nikola Katic,Schalke 04,False,True,29.0,35,1,25,Bosnia and Herzegovina,3-4-2-1,7.2,90,Nikola,Katic,0,0,Defender
