match_id,season,competition,event_type,time,player_name,player_id,is_home,assist_by,home_score,away_score
4863616,2025,Frauen-Bundesliga,goal,41,Pernille Harder,200707,False,,0,3
4863616,2025,Frauen-Bundesliga,goal,61,Klara Bühl,888165,False,,0,4
4863616,2025,Frauen-Bundesliga,goal,70,Natalia Padilla,1301790,False,,0,5
4863616,2025,Frauen-Bundesliga,goal,90,Beatrix Fordos,1290591,False,,0,6
4863622,2025,Frauen-Bundesliga,goal,22,Antonia-Johanna Halverkamps,1037032,True,,1,0
4863622,2025,Frauen-Bundesliga,goal,57,Lena Lattwein,889551,False,,1,1
4863622,2025,Frauen-Bundesliga,goal,71,Alexandra Popp,271109,False,,1,2
4863622,2025,Frauen-Bundesliga,goal,80,Smilla Vallotto,1261770,False,,1,3
4863622,2025,Frauen-Bundesliga,goal,90,Ella Peddemors,1091627,False,,1,4
4863617,2025,Frauen-Bundesliga,goal,14,Kristin Kögel,887416,True,,1,0
4863617,2025,Frauen-Bundesliga,goal,90,Caroline Kehrer,1553638,True,,2,1
4863617,2025,Frauen-Bundesliga,goal,70,Sophie Hillebrand,1412369,False,,1,1
4863618,2025,Frauen-Bundesliga,goal,90,Nicole Anyomi,889542,True,,1,1
4863618,2025,Frauen-Bundesliga,goal,26,Sandra Maria Jessen,859003,False,,0,1
4863621,2025,Frauen-Bundesliga,goal,64,Vanessa Fürst,895812,True,,1,3
4863621,2025,Frauen-Bundesliga,goal,86,Mariella El Sherif,1376150,True,,2,3
4863621,2025,Frauen-Bundesliga,goal,15,Maja Sternad,1335079,False,,0,1
4863621,2025,Frauen-Bundesliga,goal,21,Medina Desic,1187399,False,,0,2
4863621,2025,Frauen-Bundesliga,goal,51,Emoke Papai,1554607,False,,0,3
4863620,2025,Frauen-Bundesliga,goal,20,Emilia Ásgeirsdottir,1358070,True,,1,0
4863620,2025,Frauen-Bundesliga,goal,76,Annabel Schasching,1091590,True,,2,0
4863619,2025,Frauen-Bundesliga,goal,1,Laura Benkarth,646024,True,,1,0
4863619,2025,Frauen-Bundesliga,goal,70,Marie Steiner,1353332,True,,2,1
4863619,2025,Frauen-Bundesliga,goal,66,Luca Emily Birkholz,1345194,False,,1,1
4863623,2025,Frauen-Bundesliga,goal,9,Linda Dallmann,859028,True,,1,0
4863623,2025,Frauen-Bundesliga,goal,19,Pernille Harder,200707,True,,2,0
4863623,2025,Frauen-Bundesliga,goal,25,Giulia Gwinn,888650,True,,3,0
4863623,2025,Frauen-Bundesliga,goal,48,Tomke Schneider,1685492,True,,4,0
4863629,2025,Frauen-Bundesliga,goal,8,Kessya Bussy,1192872,True,,1,0
4863629,2025,Frauen-Bundesliga,goal,90,Alexandra Popp,271109,True,,2,3
4863629,2025,Frauen-Bundesliga,goal,27,Nicole Anyomi,889542,False,,1,1
4863629,2025,Frauen-Bundesliga,goal,30,Laura Freigang,978295,False,,1,2
4863629,2025,Frauen-Bundesliga,goal,85,Rebecka Blomqvist,961625,False,,1,3
4863626,2025,Frauen-Bundesliga,goal,23,Lisa Gora,1345055,True,,1,0
4863626,2025,Frauen-Bundesliga,goal,43,Natasha Kowalski,1406733,False,,1,1
4863625,2025,Frauen-Bundesliga,goal,27,Melanie Brunnthaler,1091597,True,,1,0
4863625,2025,Frauen-Bundesliga,goal,57,Klara Svensson Senelius,1397300,False,,1,1
4863625,2025,Frauen-Bundesliga,goal,71,Nastassja Lein,1546273,False,,1,2
4863627,2025,Frauen-Bundesliga,goal,80,Pauline Bremer,646017,True,,1,0
4863628,2025,Frauen-Bundesliga,goal,39,Michelle Ulbrich,898512,True,,1,0
4863628,2025,Frauen-Bundesliga,goal,81,Emoke Papai,1554607,True,,2,1
4863628,2025,Frauen-Bundesliga,goal,71,Marlene Müller,1546178,False,,1,1
4863624,2025,Frauen-Bundesliga,goal,69,Tessa Blumenberg,1464823,True,,1,1
4863624,2025,Frauen-Bundesliga,goal,87,Tessa Blumenberg,1464823,True,,2,1
4863624,2025,Frauen-Bundesliga,goal,65,Vanessa Fudalla,1095799,False,,0,1
